cluster,accountId,assists,boosts,dBNOs,dailyKills,dailyWins,damageDealt,days,headshotKills,heals,killPoints,kills,longestKill,longestTimeSurvived,losses,maxKillStreaks,mostSurvivalTime,rankPoints,rankPointsTitle,revives,rideDistance,roadKills,roundMostKills,roundsPlayed,suicides,swimDistance,teamKills,timeSurvived,top10s,vehicleDestroys,walkDistance,weaponsAcquired,weeklyKills,weeklyWins,winPoints,wins
3,account.493062fa259f4ad4b9a82644e5ce6fef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.79da2600a9104214bbf1236afb4d9a4a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.0dc25558ec504ea9876937f8a6dbe73e,0,2,1,3,0,314.46588,1,1,5,0,3,46.654457,1214,5,1,1214,0,,2,1423.0693,0,1,5,1,0,0,2504,2,0,3075.3813,23,3,0,0,0
2,account.ccd0c119a08f4c46bf238e19b6cb9bdd,74,438,268,2,1,41039.348,44,90,359,0,305,452.63263,1697,160,4,1697,0,,42,704839.8,13,10,191,6,836.4369,3,230905,148,2,207168.75,1908,16,5,0,37
3,account.ffaaa8b7ed484d18a3fbfb3300aadc46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.a761f35ef85045f39949f6d2962f7f44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.0a8cba16e22f44499bd72e445c420956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.8029daa91c184fc3b69877984fc12226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.8f78b750c81a4ef58716552b108e77ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.e780f3ef365741c1808482919bd1456f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.1eded3cb6f5d4224ac35d2d8b683e9ab,2,8,5,6,0,674.23267,1,0,18,0,6,146.39995,1449,5,1,1449,0,,1,3732.0273,0,3,5,0,0,0,4464,2,0,9584.378,19,6,0,0,0
4,account.969d186ca69641edb2b2fe84f7a7d66f,227,1055,541,3,0,82154.484,26,114,745,0,585,411.8436,1719,560,4,1719,0,,244,1115269.1,17,9,589,16,1196.3855,4,520492,285,32,562725.4,3902,57,2,0,51
3,account.7bde633f6b164fbe87987d6ccf5b37df,0,10,17,12,0,2073.0676,2,9,10,0,22,340.1373,1376,5,2,1376,0,,0,2845.9407,0,10,5,1,0,0,3818,2,0,7726.202,31,22,1,0,1
3,account.630946d0936a43e287a7713958fa9afd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.d87a371ebd7b4d96b04d67241ad61ef3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.23060274870f46e0b2ee9569032f5af9,66,320,288,14,0,43938.805,32,79,489,0,356,529.9289,1668,171,3,1668,0,,42,223591.98,4,18,190,6,1569.0348,1,174442,107,3,203325.81,1256,14,0,0,25
3,account.fe92886449e34b349695f2cc01f895ec,2,2,1,2,1,415.96735,1,0,2,0,2,291.37344,1547,0,1,1547,0,,1,2358.2034,0,2,1,0,0,0,1547,1,0,2607.7937,5,2,1,0,1
4,account.0a546015362f4c90bde5c56328d3e602,116,525,320,27,4,46561.375,17,80,230,0,385,473.2738,1647,171,4,1647,0,,46,428560.84,23,15,184,0,209.44743,4,164961,96,10,177608.67,1570,27,4,0,25
4,account.d0f0e1bae5a74ac0969d756dda026c16,297,1969,764,1,0,115615.63,52,194,1794,0,764,262.80444,1737,634,3,1737,0,,271,909277.06,5,9,673,17,2562.2048,12,510758,256,25,455016.4,5683,106,5,0,46
3,account.e80884c0e65a42268c379acfcaa6d97f,43,191,115,10,0,15370.051,10,22,191,0,116,99.74012,1475,71,3,1475,0,,28,59651.17,1,8,72,2,0,2,34787,14,2,36590.223,463,45,0,0,1
2,account.cdc517fe54e84bcdaecd99e3368d2c8b,98,763,284,11,0,42340.285,35,73,688,0,242,359.87152,1594,214,6,1594,0,,59,373793.28,9,12,217,8,1057.7911,6,184939,95,15,182012.64,1572,15,0,0,5
4,account.8fb4acef22674243bae9ba9a4973cd22,148,625,416,25,4,59851.508,18,99,369,0,454,532.8656,1647,164,4,1647,0,,99,411383.4,8,14,185,3,503.89075,1,181057,101,11,206679.11,1584,25,4,0,25
4,account.9bef536d883f4235a47ac0db9d582f3c,540,3166,1314,15,1,190764.03,51,373,2312,0,1470,448.26657,1694,867,6,1694,0,,357,1571367.9,30,19,916,16,877.80646,16,680030,376,39,704597.06,5600,28,2,0,68
2,account.0d25c68a13454ad2a6fad868bd0e7f02,35,387,333,6,1,45252.46,31,163,348,0,421,582.814,1554,104,5,1554,0,,11,246312.9,4,21,120,3,348.04276,0,100031,61,5,145966.27,985,6,1,0,21
4,account.84b3c6f5d5df476b954c4a364e76c5da,87,466,225,0,0,29888.988,21,80,409,0,245,391.46625,1569,191,3,1569,0,,51,137310.48,5,14,193,4,397.60007,2,97456,49,5,117425.586,1046,0,0,0,5
2,account.fd1436bc7bbd41c7af26d7d609c5bdeb,514,3887,1343,8,0,205002.9,58,294,2839,0,1242,417.4135,1710,1073,4,1710,0,,301,1301590.2,11,9,1101,18,1062.2219,13,702464,338,32,684477.1,7738,8,0,0,52
3,account.60d669aa850746299c6b315765b2a741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.290c01b868184ca3a8e67431c7bce295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.ebd2889f7f2e408e8e5b33c3ea3fa63e,0,0,3,2,0,199.29106,1,0,0,0,2,19.657421,457,2,1,457,0,,0,2032.2233,0,2,2,0,0,1,777,0,0,1187.4521,10,2,0,0,0
3,account.f14d802085ac40848384d6522c8a1b19,0,20,45,4,1,7016.846,21,29,83,0,71,160.19177,1580,90,5,1580,0,,2,40192.766,9,9,91,3,1941.4288,0,67459,19,0,86053.72,84,4,1,0,1
3,account.f21e893251aa49ec921cfd6f557086a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.3232cdb523394c4bae6bce02b15527ee,55,673,176,2,0,29018.14,19,45,414,0,174,502.87244,1595,149,3,1595,0,,49,333395.78,1,8,158,2,581.113,0,122818,78,5,128726.11,1326,10,1,0,15
3,account.e6084bbb244a4587ad82454fe817e421,64,569,192,3,0,29938.71,29,51,367,0,184,393.65817,1575,157,4,1575,0,,48,257876.55,2,7,161,5,320.4566,2,130851,73,12,145843.98,1108,22,0,0,7
4,account.32632346063643778a8b28ca179fa3c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.ff0d0ea1bde54f4191780ccee1185f83,39,236,92,0,0,12348.648,6,26,106,0,87,445.23776,1630,87,2,1630,0,,24,174963.14,4,7,88,2,29.876064,2,72020,39,2,68585.5,406,0,0,0,3
3,account.caf75681f83547dc9a1677e9fad475a4,41,508,112,3,1,17888.41,21,29,250,0,112,327.3396,1635,118,3,1635,0,,29,238755.67,0,6,125,4,772.947,0,123224,70,2,167990.12,895,6,1,0,10
3,account.9cbac1926f1c4a36a09f170c50b86070,7,18,8,0,0,1516.2405,3,2,22,0,11,56.881393,1589,15,1,1589,0,,1,7917.361,0,4,15,1,60.33607,0,7988,6,0,10276.472,70,0,0,0,2
2,account.42877b60323f4f3092c23d9b95afcecf,523,3668,888,17,1,145046.73,62,162,2116,0,889,449.0182,1663,1087,3,1663,0,,518,1733571.8,6,11,1149,19,3716.9312,7,901910,492,26,965218.56,7234,17,1,0,79
4,account.e508ee7c7a3b4193acedadaf0760ab65,71,357,183,25,0,28782.707,9,37,325,0,175,235.24663,1548,155,4,1548,0,,83,155949.06,0,7,156,0,338.25674,3,93831,44,5,106724.16,1071,25,0,0,3
4,account.7bc9154cd142494885cea8c0b7f8f544,80,629,245,44,1,35513.363,12,62,595,0,243,345.72696,1642,218,4,1642,0,,62,356893.66,2,10,219,6,968.7345,2,169580,82,13,132953.77,1382,44,1,0,3
4,account.5f4cba2ecea2451e841b679b9c12fccd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.7a755b19ac31424eb88e7cfb0a1a0e76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.eb4bbc172a3f415db012c402fe5ff1ab,5,72,12,0,1,1451.3491,4,1,32,0,7,140.76654,1506,25,2,1506,0,,14,55718.42,0,3,27,0,100.0404,0,22085,15,1,24477.73,154,0,1,0,2
4,account.9d0418b4efc84b538d980cea57cf7476,89,517,213,2,0,31409.145,15,40,408,0,224,372.7688,1633,156,4,1633,0,,52,212562.92,4,12,160,7,438.39154,1,116977,64,3,136405.55,1020,2,0,0,9
4,account.bcb882942ce2483fbf5fe03aa3ac0563,244,1841,735,26,2,108920.164,32,171,828,0,737,552.914,1721,649,3,1721,0,,234,611467.94,14,12,671,2,834.79865,11,480050,219,11,555638,4405,26,2,0,33
3,account.cd3becce8efb49c6b893e91de0e436fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.a0e22c16a9334d8d8ca63eca3ab7fb2f,73,497,226,24,0,34131.586,20,33,436,0,215,413.39905,1711,211,3,1711,0,,67,353928.28,1,11,218,12,378.28156,2,164597,76,12,171525.38,1660,24,0,0,9
4,account.91d0c6de2ebf4909a8c766dfd01e30db,187,1612,516,14,0,73392.76,39,116,1262,0,495,336.207,1639,435,3,1639,0,,114,854718,15,7,442,9,1464.621,5,349169,147,25,463656.28,3237,41,0,0,19
4,account.8e632db2902b4750802811ad12db7abc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.0eed8ed1ecd94e2fa27b0094a005a4ae,96,607,272,16,0,43553.12,16,73,370,0,282,503.49466,1634,219,4,1634,0,,65,230307.03,9,12,226,0,460.77844,4,148840,88,3,211197.05,1596,35,0,0,12
4,account.36d5f96b7f0749118268e8dba5af0b49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.8a54608eef6e4238853bbe4dbdfa5919,110,1227,313,29,0,46710.508,34,84,915,0,321,464.23102,1677,287,5,1677,0,,70,438243.72,8,14,305,10,1125.6238,5,264660,145,4,377504,2376,42,0,0,22
4,account.4c930355859d4c4ba68849d96d7b8e01,11,57,151,0,0,16781.6,6,33,51,0,182,326.25903,1457,40,7,1457,0,,5,52783.188,30,12,41,13,0,0,21362,6,0,24790.338,232,0,0,0,1
3,account.47b1ad95d5e14acfb62ece7db6efd478,0,4,2,2,0,185.59143,1,1,0,0,2,66.97542,854,3,1,854,0,,0,550.9443,0,1,3,0,389.4848,0,1782,0,0,2751.4697,20,2,0,0,0
3,account.2ada665acb95496688a53560c04d2b66,26,136,58,19,1,9861.509,6,21,92,0,62,278.14026,1636,52,4,1636,0,,15,56276.094,0,9,54,0,120.37805,0,42104,25,0,59383.92,372,43,2,0,2
4,account.b411bb485f904a8c9bdf56a9643079d8,33,234,127,3,0,16984.572,10,44,104,0,160,393.90628,1548,39,5,1548,0,,19,129696.04,12,13,50,1,395.61267,1,47056,35,1,45564.78,409,3,0,0,16
3,account.c8e59ab8168d4cf5a24e50902684d997,5,25,18,9,1,2330.1401,3,4,11,0,19,183.20447,1347,10,2,1347,0,,1,8976.15,0,4,11,0,59.510887,0,8006,6,0,13120.459,67,9,1,0,1
3,account.9a1087704f9345c0982a45169d378a49,68,742,245,10,0,34391.72,15,68,411,0,262,386.7555,1594,187,3,1594,0,,44,257668.45,10,16,191,6,265.1793,0,136858,66,7,180497.36,1294,10,0,0,5
4,account.388484da97df4f648eeb8e65003cf7a2,401,3542,1309,13,0,193697.86,50,306,2600,0,1312,495.64255000000003,1740,1107,5,1740,0,,205,1720325.4,32,10,1139,37,2911.6,9,901157,447,42,905643.75,7802,120,6,0,47
3,account.a4b2390034784028abe2fc39e6aa0fd5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.babb9004a4084a5ba0cf8de586e448d0,124,617,311,6,0,42378.688,22,78,510,0,311,425.6171,1629,257,3,1629,0,,102,429747,8,11,271,8,1120.7546,4,207493,111,5,247091.23,1622,6,0,0,20
2,account.0186c418b0ff44359e6471195a672415,401,2151,1342,2,0,189995.92,56,400,2037,0,1327,516.23315,1718,968,4,1718,0,,281,1068764.6,30,16,996,16,2023.8774,10,649303,351,17,752247.25,5788,2,0,0,53
3,account.f33202e7e20d401cac2b2003669f91ba,0,5,4,6,0,599.1933,2,3,5,0,6,72.44368,1235,3,3,1235,0,,1,5676.2827,0,6,3,0,0,0,1973,1,0,2195.7886,11,6,0,0,0
2,account.19852f65c9914325a2ee0aac228c3c38,187,1302,515,47,4,73865.99,40,109,970,0,529,317.8279,1716,495,3,1716,0,,115,570473.75,5,11,512,5,1962.961,11,360931,177,8,385985.94,3043,47,4,0,27
3,account.7d6f607397cf4d18ac012c4d739f74d1,5,34,10,6,0,1430.0461,4,2,15,0,8,126.92183,1282,15,2,1282,0,,5,6986.0444,0,2,15,0,0,0,7476,5,0,11344.482,67,7,0,0,0
4,account.a43d667b0d2243a9be9a3a21bc525233,194,1052,464,8,0,71377.18,31,98,728,0,437,344.76468,1641,367,3,1641,0,,126,474966.9,11,8,377,11,1338.3429,5,267210,142,23,272514.22,2863,52,2,0,17
3,account.da4cd123cdbc49bdb22c552e695fe7d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.fcceea1e1d644ffab7586dd4f22687d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.ef0133bbf3d9457ba42995c7c7a46018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,account.bd005930acca47668c31da65100cf036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.f80653e33c8e4d3389b6d0a1e6a11634,12,112,61,8,0,9178.391,6,19,95,0,67,250.97061,1456,48,2,1456,0,,13,32256.297,0,6,51,0,104.52115,1,37608,31,3,58453.957,239,21,1,0,3
3,account.f1b98d60effd4a1d8b6c37b41ce103c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.b0a92c8f90cb431880db3f22310af6b1,0,0,1,2,0,224.24686,2,0,2,0,2,28.250391,811,2,2,811,0,,0,126.697845,0,2,2,0,0,0,987,1,0,2638.9087,7,2,0,0,0
3,account.c81d5e72dd0441ebb15ffcd26ad78400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.5ac97a9890b5439986587cc28d52646f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.38252e7a4b3d41bc885ceb4c3522f4ce,19,77,41,11,1,5932.9263,11,5,70,0,42,147.3909,1542,35,4,1542,0,,5,43932.11,0,9,37,2,58.374012,0,28701,14,3,22036.438,257,11,1,0,2
4,account.61ae68a9e52a41f3ac0845a42a436f68,103,571,593,26,1,77726.37,28,178,723,0,611,464.89355,1636,394,4,1636,0,,56,679922.8,20,12,405,16,1223.4658,5,339559,158,13,424968.38,3571,26,1,0,20
3,account.f3f28c5d4ad1496688e791c202d95993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.071d1d0ef86b4a149394f6fb4d235398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.1c41ba73cba347d1bf4d61040f2dba92,308,2267,688,4,0,113772.8,41,148,1536,0,691,649.20435,1747,645,4,1747,0,,256,1327693.6,17,11,678,11,1811.2411,3,576347,268,22,590650.56,4013,4,0,0,51
3,account.956043e78d6d4d8a8d8c738e423824c7,31,538,119,3,1,17525.889,17,35,292,0,125,333.43954,1614,99,4,1614,0,,28,168155.4,1,14,105,2,1882.284,1,85857,56,3,102221.77,742,3,1,0,8
3,account.b439087e67fd440ca217e09900b64e36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.81e0a9c0739b459ba5e7c50276566ff0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.a35cd81adbdb4607b8e842314573da4e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.7c162ea799e649bebc6589aed1e58777,74,439,172,9,1,26845.15,20,46,406,0,161,500.71027,1642,142,3,1642,0,,49,260207.67,4,5,149,6,735.4048,0,139086,63,4,140798.67,1083,15,3,0,12
4,account.dffd9fac81ca4811b54a5b4f47f5502a,229,1279,404,11,0,74495.46,49,78,1532,0,431,464.16446,1747,400,4,1747,0,,189,870560.56,2,13,417,7,2333.6772,5,407137,235,28,474996.88,3568,25,0,0,27
4,account.a05596b6d5af4a5180739158654d09ee,124,860,281,10,1,46088.13,18,71,474,0,232,614.8158,1697,223,4,1697,0,,88,645391.75,8,6,244,5,403.45892,5,223103,137,11,267042.94,2110,10,1,0,26
3,account.14b9a5dc587e42f4a3a38fb4406a3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.3444040758d94527b1ec8bace034b1f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.92965049bf9b4697bae1e1a6f989ad74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.4e04bdcb4f7b4d5bac6d14650e9fedc6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.7e873f38fb0c484ebe75746d3335e053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.30499f52e9b04ca4b9fa4b27d73df9b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.1fa08ad7d6c84f75ac5c7f949988404c,8,27,14,14,1,2656.5918,2,4,48,0,14,284.06067,1600,14,3,1600,0,,6,28365.912,0,5,15,0,1.5541295,0,14121,10,1,16600.658,99,14,1,0,1
4,account.b4e5df0b47af481f8b0993331f870f2b,0,1,0,0,0,0,1,0,1,0,0,0,190,1,0,190,0,,0,0,0,0,1,0,0,0,190,0,0,93.74207,2,0,0,0,0
4,account.378c98a733504b3d90b263c8c3472292,83,243,190,1,0,29219.562,21,60,258,0,217,336.2918,1570,113,5,1570,0,,36,123074.484,6,16,116,0,346.82587,0,72160,54,2,90878.086,790,1,0,0,11
3,account.40d3a6528197455bb2fe7cedd87a8fe3,4,19,14,3,0,1452.1992,5,4,16,0,11,163.98547,1510,11,2,1510,0,,1,12304.814,0,5,11,1,0,0,7751,4,1,11562.628,78,5,0,0,0
3,account.eca7df5df56f4a5ea2c075296a1d45cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.bfaf39e123444bc681471bf98b83e814,163,908,552,20,1,77459.28,41,157,1259,0,566,556.9471,1643,427,3,1643,0,,136,601319.6,21,10,439,11,1636.6868,8,367255,221,16,431268.8,3809,46,2,0,18
3,account.961e85e8181240f4858b017b4c2bfd62,64,533,186,44,1,27181.084,13,58,221,0,164,338.04648,1659,169,3,1659,0,,46,131616.78,0,7,176,4,270.09232,2,112634,62,3,147801.2,1194,55,2,0,13
4,account.c9f7f2135ce74d6db6b7c952c28442d4,116,927,315,8,0,50837.28,38,70,498,0,310,287.09625,1716,215,4,1716,0,,75,500927.88,1,13,228,5,549.7336,2,215405,118,12,241668.77,1941,8,0,0,14
3,account.4f1e54ac72f24d8ea8d56fba2e665f34,196,1056,419,81,3,62992.625,13,133,1013,0,433,354.58542,1669,399,3,1669,0,,181,748065.3,8,18,413,3,1681.3403,1,325169,165,11,354090.66,2757,81,3,0,24
3,account.070da830cfac4634a1dd2316365e2b6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,account.31e562bc37734975ac0197e401373801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.de1eafe6a3114d7f948de910a80b1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.60d466d1a3c347b6862c6bdf6bc16991,16,194,89,0,0,11401.81,34,21,180,0,89,328.13293,1566,59,4,1566,0,,12,154369.25,7,12,61,5,509.6093,2,62123,35,3,64645.8,628,1,0,0,4
3,account.382f13decffc4dc982b70f414b5822f6,98,412,236,14,1,36089.562,23,69,323,0,281,535.47217,1641,110,4,1641,0,,46,153377.9,2,16,125,1,679.61584,3,91491,60,5,104019.65,947,30,1,0,20
3,account.6030245b661d40ba910878c2e15f0f4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.38dd352561fc4f26bc0faf58463b5b11,7,35,53,3,0,6419.2866,2,10,22,0,50,347.06442,1560,8,5,1560,0,,0,39345.066,1,21,11,1,41.497337,0,9620,5,1,9675.352,101,3,0,0,3
4,account.025a056b990a4e299851bf45ced4db3e,243,1319,493,15,1,75719.85,40,140,852,0,441,674.892,1664,352,4,1664,0,,158,728972.44,20,13,376,7,1532.6981,3,356068,195,32,359173.5,3677,15,1,0,36
4,account.d3c02f7b4058409a8954506bb367899f,121,1619,330,17,0,55923.81,26,63,788,0,317,420.27087,1637,298,3,1637,0,,76,571089.56,0,6,308,6,841.0697,2,269028,129,7,301017.6,2208,33,1,0,16
3,account.dfeb96cb71694a149bd91c36bed23c81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.8cafec35eef04af69a561556394e0ef7,77,462,212,15,1,29989.992,14,60,319,0,182,424.6932,1603,171,3,1603,0,,56,350628.2,1,7,173,4,1017.03235,3,135841,61,4,147861.12,1096,15,1,0,5
4,account.bfb293f956e54455b8cfc0c5419cc355,174,651,488,26,0,65569.58,40,102,570,0,527,297.33658,1608,406,4,1608,0,,128,201924.06,18,15,414,8,840.71045,5,156090,88,1,177658.77,1819,26,0,0,14
4,account.69f359f980e94bf48b644fe363f19256,259,1702,680,0,0,106112.06,31,147,1336,0,643,398.75055,1640,540,4,1640,0,,202,645342.3,9,11,550,6,679.0342,9,385125,184,32,412433.97,3809,0,0,0,23
4,account.91d60c7e86ab47979bc5f3b38e2e0c5a,110,555,272,9,0,41196.594,29,66,643,0,268,323.2642,1688,240,3,1688,0,,86,396056.16,1,10,248,5,200.42125,3,195078,90,10,210280.08,1677,9,0,0,11
4,account.0f1fa189f53144e1abc13bba727349c9,29,198,73,7,1,10291.102,7,17,88,0,67,205.41147,1590,73,4,1590,0,,18,124452.445,3,8,77,2,167.85815,1,49107,23,1,47052.23,480,7,1,0,6
4,account.4e2e7f084be2476f9de044aaf2865d53,140,1185,294,13,1,50109.06,15,73,521,0,290,620.77374,1639,267,2,1639,0,,113,634502,10,8,280,2,2636.1445,4,251850,138,16,249713.3,1909,18,1,0,20
4,account.5ca3f7c1e7ab4093a2b553acfda9611e,63,424,157,4,0,24301.207,23,38,386,0,159,284.95346,1633,142,4,1633,0,,36,237503.3,1,9,146,2,898.1144,2,126866,60,8,146376.61,1163,4,0,0,7
3,account.038c9f9e71974116a64c00b7a299aa12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,account.d37f534904344cc4be6ba72a08e08e03,344,2016,840,20,1,124810.53,57,174,2028,0,838,375.235,1733,797,3,1733,0,,260,918397.75,14,12,835,14,865.5613,5,556577,321,16,641590.9,5873,36,1,0,45
3,account.c1f1bda8138c4d8591d456b5892d9ba6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.e7a649a3c6b24bc5af8603c55469fdd8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.38cab916970a4821b5c3c8eb4328f143,179,1491,521,11,1,76220.305,41,143,832,0,514,351.44446,1662,331,4,1662,0,,111,610169.2,2,16,354,9,942.63367,7,297853,151,19,278000.8,2927,11,1,0,31
3,account.cbee47635a7442a798394084b8e93443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.6f9b25c745c34fa996da75c64319e14e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.a37ff1b3ecb6429ebebc8405d693a3d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.1acd0f30910b467689d2680bf4d09728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,account.309ee9029bbb4340822e582c47267e8a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
